,oid,ra,dec
38453,CSS_J202438.2-055925,306.15941666666663,-5.9905
38454,CSS_J202446.2-064233,306.1926666666667,-6.709416666666667
38455,CSS_J202448.5-182308,306.2022083333333,-18.385694444444443
38456,CSS_J202449.3-193311,306.205625,-19.553083333333333
38457,CSS_J202452.9-185104,306.22070833333333,-18.851166666666668
38458,CSS_J202454.4-101627,306.2269166666666,-10.274305555555555
38459,CSS_J202454.7-185703,306.22799999999995,-18.951055555555556
38460,CSS_J202458.1-102520,306.24220833333334,-10.422333333333333
38461,CSS_J202506.7-153242,306.27808333333337,-15.545027777777777
38462,CSS_J202509.8-090010,306.2912083333334,-9.003027777777778
38463,CSS_J202513.2-113930,306.3051666666667,-11.658444444444445
38464,CSS_J202513.5-183022,306.30629166666665,-18.50611111111111
38465,CSS_J202516.3-141834,306.31825,-14.309694444444444
38466,CSS_J202516.9-105738,306.3206666666667,-10.960555555555555
38467,CSS_J202518.8-111549,306.32870833333334,-11.263777777777777
38468,CSS_J202522.6-100851,306.34416666666664,-10.147666666666666
38469,CSS_J202523.0-063601,306.3462083333333,-6.6005
38470,CSS_J202523.5-122648,306.34824999999995,-12.446666666666667
38471,CSS_J202526.5-150127,306.36041666666665,-15.024222222222223
38472,CSS_J202528.3-113258,306.36820833333337,-11.549611111111112
38473,CSS_J202541.4-080000,306.42266666666666,-8.000111111111112
38474,CSS_J202544.5-110523,306.43541666666664,-11.089833333333333
38475,CSS_J202544.5-071515,306.435625,-7.254194444444445
38476,CSS_J202545.0-082953,306.43779166666667,-8.498305555555556
38477,CSS_J202559.0-130309,306.4961666666667,-13.0525
38478,CSS_J202608.0-152017,306.53345833333333,-15.338277777777778
38479,CSS_J202609.8-115408,306.5409583333333,-11.902222222222223
38480,CSS_J202614.8-091229,306.5620416666667,-9.208194444444445
38481,CSS_J202619.5-071045,306.5815,-7.179305555555556
38482,CSS_J202621.0-151551,306.5876666666667,-15.264194444444444
38483,CSS_J202624.9-140330,306.60383333333334,-14.058333333333334
38484,CSS_J202629.7-064527,306.6240833333333,-6.757583333333333
38485,CSS_J202630.7-170533,306.62820833333336,-17.09261111111111
38486,CSS_J202631.9-183148,306.63308333333333,-18.53011111111111
38487,CSS_J202635.2-063843,306.6469166666667,-6.645416666666667
38488,CSS_J202639.0-073825,306.66262500000005,-7.640472222222222
38489,CSS_J202639.1-162602,306.6632916666667,-16.43413888888889
38490,CSS_J202639.8-134048,306.6662083333333,-13.680027777777777
38491,CSS_J202640.2-044754,306.66770833333334,-4.798527777777778
38492,CSS_J202644.1-051332,306.68375,-5.225722222222222
38493,CSS_J202645.2-113812,306.6884583333333,-11.636861111111111
38494,CSS_J202648.1-090621,306.7005833333333,-9.10586111111111
38495,CSS_J202651.8-100731,306.716,-10.125527777777778
38496,CSS_J202652.8-113404,306.720125,-11.568027777777777
38497,CSS_J202654.6-061822,306.72783333333336,-6.306222222222222
38498,CSS_J202655.3-084530,306.7305416666667,-8.758416666666667
38499,CSS_J202658.5-083517,306.74375,-8.588138888888889
38500,CSS_J202659.6-180710,306.7485,-18.119444444444444
38501,CSS_J202701.5-164712,306.75658333333337,-16.786916666666666
38502,CSS_J202706.5-122813,306.7772916666667,-12.470527777777777
38503,CSS_J202712.7-120305,306.8029583333333,-12.051638888888888
38504,CSS_J202714.7-110809,306.8115833333334,-11.13588888888889
38505,CSS_J202717.9-011926,306.82479166666667,-1.323888888888889
38506,CSS_J202718.5-015920,306.82725,-1.9889166666666667
38507,CSS_J202718.8-140412,306.8283333333333,-14.07013888888889
38508,CSS_J202723.0-133155,306.8460416666667,-13.532083333333333
38509,CSS_J202723.7-031106,306.84912499999996,-3.1850555555555555
38510,CSS_J202724.4-181741,306.85166666666663,-18.294777777777778
38511,CSS_J202724.4-015348,306.85179166666666,-1.896777777777778
38512,CSS_J202724.9-194303,306.85408333333334,-19.71772222222222
38513,CSS_J202735.7-125901,306.89908333333335,-12.98386111111111
38514,CSS_J202742.6-095643,306.92783333333335,-9.945472222222222
38515,CSS_J202743.8-101224,306.9327916666667,-10.206666666666667
38516,CSS_J202745.1-044452,306.93804166666666,-4.747944444444444
38517,CSS_J202745.3-145331,306.93895833333335,-14.892055555555556
38518,CSS_J202745.3-132346,306.9390833333333,-13.396194444444445
38519,CSS_J202745.5-153847,306.93987500000003,-15.646416666666667
38520,CSS_J202747.0-180227,306.9460833333334,-18.041083333333333
38521,CSS_J202749.2-112922,306.95500000000004,-11.489472222222222
38522,CSS_J202749.3-171622,306.95554166666665,-17.272916666666667
38523,CSS_J202750.4-172216,306.96025,-17.37125
38524,CSS_J202754.0-045710,306.97533333333337,-4.952916666666667
38525,CSS_J202754.0-154245,306.975375,-15.712722222222222
38526,CSS_J202756.8-135807,306.9866666666667,-13.968833333333333
38527,CSS_J202806.7-092135,307.02825,-9.359722222222222
38528,CSS_J202808.3-131030,307.0348333333333,-13.17511111111111
38529,CSS_J202809.6-135128,307.0402916666667,-13.858027777777778
38530,CSS_J202810.3-104017,307.04295833333333,-10.671583333333333
38531,CSS_J202818.3-185418,307.0765416666667,-18.90525
38532,CSS_J202818.4-193059,307.07666666666665,-19.5165
38533,CSS_J202825.1-121610,307.104625,-12.269666666666666
38534,CSS_J202825.3-021220,307.10562500000003,-2.2058055555555556
38535,CSS_J202827.5-005331,307.11483333333337,-0.8921388888888889
38536,CSS_J202835.0-071719,307.14620833333333,-7.288638888888889
38537,CSS_J202843.7-043027,307.182125,-4.507638888888889
38538,CSS_J202844.8-083705,307.18666666666667,-8.618055555555555
38539,CSS_J202848.5-081837,307.20229166666667,-8.310305555555555
38540,CSS_J202849.3-070825,307.20574999999997,-7.1405
38541,CSS_J202850.1-102834,307.2090416666667,-10.476277777777778
38542,CSS_J202851.9-022706,307.21625,-2.4516944444444446
38543,CSS_J202854.5-185142,307.22729166666664,-18.86188888888889
38544,CSS_J202854.8-114745,307.2284166666667,-11.795861111111112
38545,CSS_J202856.6-190700,307.235875,-19.116777777777777
38546,CSS_J202859.4-045224,307.24775,-4.873361111111111
38547,CSS_J202903.3-161444,307.26375,-16.245555555555555
38548,CSS_J202904.3-090714,307.2681666666667,-9.120694444444444
38549,CSS_J202907.4-085443,307.28099999999995,-8.912194444444445
38550,CSS_J202911.9-130638,307.2998333333333,-13.110694444444444
38551,CSS_J202916.6-115041,307.3195416666667,-11.844833333333334
38552,CSS_J202918.7-081023,307.32795833333336,-8.17313888888889
38553,CSS_J202920.4-130420,307.33500000000004,-13.072472222222222
38554,CSS_J202921.5-000601,307.339875,-0.10036111111111111
38555,CSS_J202923.2-180616,307.3469166666667,-18.10463888888889
38556,CSS_J202927.7-132516,307.365625,-13.421277777777778
38557,CSS_J202929.4-040740,307.3727083333333,-4.127805555555556
38558,CSS_J202931.0-135907,307.37916666666666,-13.985277777777778
38559,CSS_J202932.2-093351,307.3844583333333,-9.564277777777777
38560,CSS_J202934.1-123932,307.39245833333337,-12.659
38561,CSS_J202935.8-164628,307.39954166666666,-16.77466666666667
38562,CSS_J202936.4-092154,307.402,-9.365194444444445
38563,CSS_J202941.0-162022,307.42108333333334,-16.339666666666666
38564,CSS_J202943.6-042814,307.43170833333335,-4.470555555555555
38565,CSS_J202945.3-161856,307.43891666666667,-16.31575
38566,CSS_J202949.4-000601,307.4558333333333,-0.10036111111111111
38567,CSS_J202949.6-152900,307.45666666666665,-15.48338888888889
38568,CSS_J202952.6-055506,307.46954166666666,-5.918527777777777
38569,CSS_J202957.6-101512,307.4900416666667,-10.253361111111111
38570,CSS_J202959.3-072213,307.49737500000003,-7.370388888888889
38571,CSS_J203000.0-045649,307.50008333333335,-4.947166666666667
38572,CSS_J203000.3-054035,307.5014166666666,-5.676527777777778
38573,CSS_J203006.4-151106,307.5267083333333,-15.18511111111111
38574,CSS_J203006.8-085954,307.52841666666666,-8.9985
38575,CSS_J203008.4-035318,307.5350416666667,-3.8885555555555555
38576,CSS_J203013.5-041711,307.556625,-4.286444444444444
38577,CSS_J203018.4-141350,307.5767916666667,-14.23075
38578,CSS_J203019.5-050612,307.58145833333333,-5.1033888888888885
38579,CSS_J203019.6-104828,307.58191666666664,-10.807777777777778
38580,CSS_J203023.5-183940,307.59825,-18.661194444444444
38581,CSS_J203028.9-164624,307.62054166666667,-16.773333333333333
38582,CSS_J203032.6-064322,307.6358333333333,-6.723027777777778
38583,CSS_J203034.9-065534,307.645625,-6.926277777777778
38584,CSS_J203035.2-125316,307.6469166666667,-12.887944444444445
38585,CSS_J203039.3-090057,307.66391666666664,-9.015972222222222
38586,CSS_J203039.9-032702,307.6665416666667,-3.450611111111111
38587,CSS_J203040.7-085221,307.6697916666667,-8.872638888888888
38588,CSS_J203040.7-021836,307.6698333333333,-2.3101666666666665
38589,CSS_J203048.2-193352,307.7010833333333,-19.56463888888889
38590,CSS_J203051.9-163002,307.7164583333333,-16.50075
38591,CSS_J203052.0-163003,307.71695833333337,-16.501
38592,CSS_J203054.3-004644,307.72658333333334,-0.7791388888888889
38593,CSS_J203055.2-032248,307.73012500000004,-3.380027777777778
38594,CSS_J203100.3-024142,307.75149999999996,-2.6951944444444447
38595,CSS_J203101.6-034757,307.75679166666663,-3.799361111111111
38596,CSS_J203104.7-120440,307.76966666666664,-12.077805555555555
38597,CSS_J203107.8-050501,307.78266666666667,-5.083638888888889
38598,CSS_J203108.0-182213,307.7835,-18.370472222222222
38599,CSS_J203108.1-123009,307.78375,-12.502638888888889
38600,CSS_J203109.5-062616,307.789875,-6.437861111111111
38601,CSS_J203110.6-143456,307.79454166666665,-14.582361111111112
38602,CSS_J203115.7-152447,307.81554166666666,-15.413277777777777
38603,CSS_J203116.4-185213,307.81870833333335,-18.870416666666667
38604,CSS_J203117.7-133843,307.82374999999996,-13.6455
38605,CSS_J203118.2-145523,307.8258333333333,-14.92313888888889
38606,CSS_J203118.8-111342,307.8285416666667,-11.228361111111111
38607,CSS_J203121.4-034757,307.83925,-3.7992222222222223
38608,CSS_J203122.5-045815,307.8440833333333,-4.970861111111111
38609,CSS_J203123.1-144746,307.84654166666667,-14.796222222222223
38610,CSS_J203124.7-130513,307.8532083333333,-13.086972222222222
38611,CSS_J203128.1-011728,307.86725,-1.2913333333333332
38612,CSS_J203128.4-150554,307.86854166666666,-15.098444444444445
38613,CSS_J203128.6-052005,307.86925,-5.334833333333333
38614,CSS_J203130.3-122608,307.87645833333335,-12.435666666666666
38615,CSS_J203131.3-073446,307.88070833333336,-7.579527777777778
38616,CSS_J203133.4-035219,307.8892916666667,-3.8721944444444443
38617,CSS_J203135.0-071932,307.8961666666667,-7.325777777777778
38618,CSS_J203140.7-063240,307.91966666666667,-6.544638888888889
38619,CSS_J203145.3-054125,307.93895833333335,-5.690361111111111
38620,CSS_J203148.9-081611,307.9540416666666,-8.269777777777778
38621,CSS_J203154.9-141615,307.9789583333333,-14.270861111111111
38622,CSS_J203157.3-034042,307.989125,-3.678361111111111
38623,CSS_J203203.9-011321,308.0165,-1.22275
38624,CSS_J203206.5-105013,308.0272083333333,-10.837138888888889
38625,CSS_J203208.5-064108,308.03545833333334,-6.685611111111111
38626,CSS_J203208.6-032710,308.0360416666666,-3.453027777777778
38627,CSS_J203209.2-191406,308.0386666666667,-19.235194444444446
38628,CSS_J203210.5-153336,308.04395833333336,-15.560027777777778
38629,CSS_J203211.5-053335,308.0481666666667,-5.559805555555555
38630,CSS_J203212.4-093218,308.0516666666667,-9.538555555555556
38631,CSS_J203214.2-151811,308.0592916666667,-15.303194444444445
38632,CSS_J203216.7-054433,308.0699583333334,-5.742666666666667
38633,CSS_J203216.8-070525,308.07,-7.090333333333334
38634,CSS_J203219.0-185412,308.0792916666666,-18.903416666666665
38635,CSS_J203219.8-120421,308.08275,-12.072555555555555
38636,CSS_J203219.9-110652,308.08295833333335,-11.114611111111111
38637,CSS_J203220.4-053319,308.08504166666665,-5.5555
38638,CSS_J203222.7-171440,308.09458333333333,-17.244694444444445
38639,CSS_J203222.8-122138,308.09516666666667,-12.360722222222222
38640,CSS_J203225.6-061730,308.10675,-6.291666666666667
38641,CSS_J203225.8-073025,308.10770833333333,-7.506972222222222
38642,CSS_J203227.0-153426,308.11249999999995,-15.574111111111112
38643,CSS_J203227.5-102438,308.11466666666666,-10.410777777777778
38644,CSS_J203227.7-102010,308.1155,-10.33625
38645,CSS_J203227.8-084307,308.11620833333336,-8.718722222222222
38646,CSS_J203228.1-051712,308.11741666666666,-5.286777777777778
38647,CSS_J203228.8-133145,308.1202916666667,-13.529416666666666
38648,CSS_J203236.5-114807,308.1524583333333,-11.802111111111111
38649,CSS_J203238.1-032301,308.15900000000005,-3.383861111111111
38650,CSS_J203238.5-045710,308.16045833333334,-4.953
38651,CSS_J203240.2-021142,308.1675416666667,-2.1951944444444442
38652,CSS_J203242.0-154812,308.17525,-15.803333333333333
38653,CSS_J203244.2-193105,308.18425,-19.518166666666666
38654,CSS_J203247.5-130304,308.1981666666666,-13.051277777777777
38655,CSS_J203248.3-172329,308.20145833333333,-17.391555555555556
38656,CSS_J203251.0-021538,308.2126666666666,-2.260666666666667
38657,CSS_J203300.3-073836,308.25154166666664,-7.6434999999999995
38658,CSS_J203300.5-040801,308.252125,-4.133666666666667
38659,CSS_J203302.2-105809,308.2592916666666,-10.969194444444444
38660,CSS_J203303.3-192409,308.26408333333336,-19.402722222222224
38661,CSS_J203305.1-135803,308.27141666666665,-13.967638888888889
38662,CSS_J203305.9-153039,308.27475,-15.511
38663,CSS_J203306.2-172049,308.27587500000004,-17.34702777777778
38664,CSS_J203306.5-093354,308.2774166666667,-9.565222222222221
38665,CSS_J203306.8-075309,308.27866666666665,-7.885861111111111
38666,CSS_J203312.9-172326,308.304125,-17.39075
38667,CSS_J203314.2-060140,308.309375,-6.027972222222222
38668,CSS_J203315.5-173955,308.31483333333335,-17.665277777777778
38669,CSS_J203318.6-095202,308.32758333333334,-9.867416666666667
38670,CSS_J203319.0-095223,308.32954166666667,-9.87325
38671,CSS_J203321.5-045510,308.33979166666666,-4.919694444444445
38672,CSS_J203326.7-020308,308.3615,-2.05225
38673,CSS_J203330.7-102105,308.37804166666666,-10.35138888888889
38674,CSS_J203336.3-130234,308.4015416666667,-13.042861111111112
38675,CSS_J203336.8-165531,308.40358333333336,-16.92538888888889
38676,CSS_J203337.9-141204,308.4082916666667,-14.20125
38677,CSS_J203338.2-000313,308.40954166666666,-0.05363888888888889
38678,CSS_J203340.5-020940,308.4189583333333,-2.1613611111111113
38679,CSS_J203341.6-053437,308.423375,-5.577
38680,CSS_J203342.1-053850,308.42558333333335,-5.647305555555556
38681,CSS_J203343.0-155926,308.42920833333335,-15.990583333333333
38682,CSS_J203344.0-035307,308.4334583333333,-3.885472222222222
38683,CSS_J203346.1-145001,308.442125,-14.833666666666666
38684,CSS_J203348.9-191839,308.45412500000003,-19.310916666666667
38685,CSS_J203354.2-121658,308.4760416666667,-12.282944444444444
38686,CSS_J203358.8-050839,308.4952916666667,-5.144333333333333
38687,CSS_J203359.1-133204,308.496625,-13.534666666666666
38688,CSS_J203401.3-031215,308.5056666666667,-3.2042777777777776
38689,CSS_J203402.5-041827,308.51070833333335,-4.307611111111111
38690,CSS_J203402.8-045646,308.5120416666667,-4.946194444444444
38691,CSS_J203403.1-072841,308.5129166666666,-7.478194444444444
38692,CSS_J203406.0-012240,308.52524999999997,-1.3779166666666667
38693,CSS_J203407.7-032001,308.5324166666667,-3.3337777777777777
38694,CSS_J203408.9-033734,308.53720833333335,-3.62625
38695,CSS_J203411.2-004827,308.5469583333333,-0.8076666666666666
38696,CSS_J203413.8-165115,308.55766666666665,-16.854305555555555
38697,CSS_J203417.4-111903,308.57258333333334,-11.31775
38698,CSS_J203420.6-101012,308.58595833333334,-10.170083333333332
38699,CSS_J203423.0-192540,308.59608333333335,-19.42786111111111
38700,CSS_J203424.2-085251,308.60108333333335,-8.881
38701,CSS_J203424.4-164619,308.60204166666665,-16.772166666666667
38702,CSS_J203425.1-042905,308.604875,-4.484944444444444
38703,CSS_J203425.2-091656,308.60520833333334,-9.282305555555556
38704,CSS_J203427.1-055406,308.613125,-5.901861111111111
38705,CSS_J203427.8-090115,308.6162083333333,-9.021055555555556
38706,CSS_J203430.2-143149,308.62583333333333,-14.530388888888888
38707,CSS_J203431.2-084215,308.63033333333334,-8.70438888888889
38708,CSS_J203431.9-020813,308.63295833333336,-2.137111111111111
38709,CSS_J203432.7-092414,308.6365,-9.40413888888889
38710,CSS_J203434.6-091003,308.6445,-9.16775
38711,CSS_J203436.7-012205,308.6532916666667,-1.3681666666666668
38712,CSS_J203440.8-011901,308.670375,-1.3171944444444446
38713,CSS_J203442.1-065547,308.6757083333333,-6.929722222222222
38714,CSS_J203443.7-100707,308.68245833333333,-10.118611111111111
38715,CSS_J203443.9-050927,308.683,-5.1575
38716,CSS_J203451.4-182204,308.7144166666667,-18.36797222222222
38717,CSS_J203454.3-193450,308.726375,-19.580583333333333
38718,CSS_J203454.5-153456,308.727375,-15.582333333333333
38719,CSS_J203458.2-063716,308.7428333333333,-6.621111111111111
38720,CSS_J203458.9-053646,308.74575,-5.612888888888889
38721,CSS_J203500.7-193947,308.75304166666666,-19.66325
38722,CSS_J203504.9-071852,308.770625,-7.314611111111111
38723,CSS_J203505.6-090157,308.77341666666666,-9.0325
38724,CSS_J203510.2-191410,308.7927916666667,-19.236194444444443
38725,CSS_J203513.6-080723,308.80675,-8.123194444444444
38726,CSS_J203513.6-055014,308.80675,-5.8373333333333335
38727,CSS_J203514.0-043356,308.80845833333336,-4.5656944444444445
38728,CSS_J203514.4-163637,308.810125,-16.610277777777778
38729,CSS_J203516.2-034343,308.81770833333337,-3.7288055555555557
38730,CSS_J203518.3-041017,308.82641666666666,-4.171611111111111
38731,CSS_J203518.4-032636,308.82666666666665,-3.4435277777777777
38732,CSS_J203519.3-093421,308.8304166666667,-9.572583333333334
38733,CSS_J203522.1-041821,308.8424583333333,-4.305916666666667
38734,CSS_J203528.4-101944,308.86862499999995,-10.328916666666666
38735,CSS_J203529.0-115027,308.87091666666663,-11.841
38736,CSS_J203531.4-175341,308.880875,-17.89475
38737,CSS_J203534.4-173432,308.89354166666664,-17.57575
38738,CSS_J203537.7-100115,308.907375,-10.021055555555556
38739,CSS_J203538.4-114055,308.9100833333333,-11.682194444444445
38740,CSS_J203543.6-163950,308.9318333333334,-16.66397222222222
38741,CSS_J203546.4-050302,308.94350000000003,-5.050777777777777
38742,CSS_J203548.6-133927,308.95254166666666,-13.65775
38743,CSS_J203554.3-113920,308.97654166666666,-11.65563888888889
38744,CSS_J203556.7-175126,308.98633333333333,-17.85747222222222
38745,CSS_J203559.8-110410,308.99920833333334,-11.069555555555555
38746,CSS_J203559.9-044520,308.99987500000003,-4.7556111111111115
38747,CSS_J203603.6-091238,309.015375,-9.210722222222222
38748,CSS_J203604.2-163654,309.01758333333333,-16.615194444444445
38749,CSS_J203604.3-053056,309.0180416666667,-5.515666666666666
38750,CSS_J203604.6-143157,309.01916666666665,-14.532527777777778
38751,CSS_J203604.7-103823,309.0199166666667,-10.639805555555556
38752,CSS_J203605.1-110147,309.0212916666667,-11.029777777777777
38753,CSS_J203607.1-083139,309.0299166666666,-8.527722222222222
38754,CSS_J203607.5-184857,309.0312916666666,-18.816083333333335
38755,CSS_J203609.0-114752,309.0375416666667,-11.797777777777778
38756,CSS_J203610.5-073538,309.044125,-7.594111111111111
38757,CSS_J203611.5-011837,309.048125,-1.3104166666666668
38758,CSS_J203613.5-074035,309.0563333333333,-7.676611111111111
38759,CSS_J203618.4-154909,309.07691666666665,-15.819194444444445
38760,CSS_J203619.6-060359,309.08204166666667,-6.0664444444444445
38761,CSS_J203622.0-051540,309.09204166666666,-5.261222222222222
38762,CSS_J203624.7-101559,309.10325,-10.266555555555556
38763,CSS_J203632.9-094710,309.137375,-9.78625
38764,CSS_J203634.2-085858,309.1425,-8.982777777777779
38765,CSS_J203638.0-090633,309.1585,-9.109277777777777
38766,CSS_J203642.2-140414,309.17591666666664,-14.07075
38767,CSS_J203646.9-104923,309.19554166666666,-10.823277777777777
38768,CSS_J203648.3-094945,309.201625,-9.82925
38769,CSS_J203655.7-073904,309.23241666666667,-7.651111111111112
38770,CSS_J203658.6-103328,309.244375,-10.558027777777777
38771,CSS_J203658.7-091949,309.24470833333334,-9.330444444444444
38772,CSS_J203658.7-174201,309.24479166666663,-17.700416666666666
38773,CSS_J203659.0-124258,309.24620833333336,-12.71625
38774,CSS_J203659.1-152235,309.2464166666666,-15.376611111111112
38775,CSS_J203700.9-062112,309.2538333333333,-6.353361111111111
38776,CSS_J203701.8-191509,309.2575416666666,-19.25275
38777,CSS_J203707.7-073930,309.28208333333333,-7.6585833333333335
38778,CSS_J203708.9-092229,309.287375,-9.374888888888888
38779,CSS_J203709.5-123607,309.28970833333335,-12.601944444444445
38780,CSS_J203711.5-054815,309.298125,-5.804333333333333
38781,CSS_J203711.7-172847,309.29908333333333,-17.479805555555554
38782,CSS_J203716.0-154646,309.31674999999996,-15.7795
38783,CSS_J203726.4-120339,309.35999999999996,-12.060888888888888
38784,CSS_J203727.4-185537,309.36425,-18.927
38785,CSS_J203729.9-183544,309.37483333333336,-18.59561111111111
38786,CSS_J203732.9-193012,309.38708333333335,-19.503444444444444
38787,CSS_J203735.0-013420,309.39608333333337,-1.57225
38788,CSS_J203735.1-045459,309.39641666666665,-4.916638888888889
38789,CSS_J203738.5-142840,309.41045833333334,-14.47786111111111
38790,CSS_J203738.7-141931,309.411625,-14.325305555555556
38791,CSS_J203738.8-144505,309.41183333333333,-14.751388888888888
38792,CSS_J203739.0-122156,309.412875,-12.365777777777778
38793,CSS_J203741.9-113235,309.4245833333333,-11.543305555555555
38794,CSS_J203742.1-024241,309.42562499999997,-2.711527777777778
38795,CSS_J203743.9-124104,309.43304166666667,-12.684666666666667
38796,CSS_J203745.2-034726,309.43833333333333,-3.7906666666666666
38797,CSS_J203746.4-062210,309.4435416666667,-6.369583333333333
38798,CSS_J203747.0-021940,309.4460833333333,-2.328027777777778
38799,CSS_J203752.6-191544,309.46929166666666,-19.262333333333334
38800,CSS_J203752.7-112521,309.4696666666666,-11.422583333333334
38801,CSS_J203754.8-152714,309.478375,-15.453888888888889
38802,CSS_J203757.3-114420,309.48904166666665,-11.738916666666666
38803,CSS_J203758.0-060354,309.49195833333334,-6.065111111111111
38804,CSS_J203759.7-013059,309.499125,-1.5164166666666667
38805,CSS_J203802.5-190915,309.51075,-19.15436111111111
38806,CSS_J203804.8-101005,309.5201666666667,-10.168055555555556
38807,CSS_J203805.2-191754,309.5217083333333,-19.298472222222223
38808,CSS_J203809.4-080228,309.53933333333333,-8.041333333333334
38809,CSS_J203810.3-042439,309.54291666666666,-4.410972222222222
38810,CSS_J203812.0-021817,309.5502916666667,-2.3048888888888888
38811,CSS_J203815.2-025327,309.5634166666667,-2.890888888888889
38812,CSS_J203815.8-193020,309.566,-19.505555555555556
38813,CSS_J203815.9-003721,309.56625,-0.6225555555555555
38814,CSS_J203817.2-152219,309.571875,-15.372055555555555
38815,CSS_J203822.5-115541,309.5939583333333,-11.928194444444445
38816,CSS_J203822.7-123427,309.59495833333335,-12.574194444444444
38817,CSS_J203822.8-123306,309.59504166666665,-12.55175
38818,CSS_J203822.8-151001,309.59529166666664,-15.167027777777777
38819,CSS_J203824.0-064141,309.6003333333333,-6.694861111111111
38820,CSS_J203826.9-141622,309.612125,-14.272777777777778
38821,CSS_J203829.9-071559,309.624875,-7.266416666666666
38822,CSS_J203830.1-120106,309.625625,-12.01838888888889
38823,CSS_J203830.3-105420,309.62649999999996,-10.90563888888889
38824,CSS_J203831.1-171706,309.62987499999997,-17.285138888888888
38825,CSS_J203834.2-094607,309.6425,-9.768611111111111
38826,CSS_J203838.6-021146,309.661125,-2.1961944444444446
38827,CSS_J203843.2-005444,309.68008333333336,-0.9123611111111111
38828,CSS_J203843.6-082114,309.68170833333335,-8.354055555555556
38829,CSS_J203843.6-182932,309.681875,-18.49238888888889
38830,CSS_J203845.0-072140,309.6875416666667,-7.361111111111111
38831,CSS_J203845.0-061828,309.6877083333333,-6.307861111111111
38832,CSS_J203846.1-090559,309.6920833333333,-9.09988888888889
38833,CSS_J203846.6-060513,309.69433333333336,-6.086944444444445
38834,CSS_J203846.9-131714,309.6955,-13.28738888888889
38835,CSS_J203849.8-190453,309.7075,-19.08147222222222
38836,CSS_J203852.4-034529,309.71841666666666,-3.75825
38837,CSS_J203854.5-092702,309.72725,-9.450722222222222
38838,CSS_J203856.0-010514,309.7333333333333,-1.087361111111111
38839,CSS_J203856.5-192031,309.7354583333333,-19.342111111111112
38840,CSS_J203900.0-152958,309.75025,-15.4995
38841,CSS_J203900.7-022158,309.7529166666667,-2.3663055555555554
38842,CSS_J203901.7-050305,309.7574583333333,-5.051527777777777
38843,CSS_J203902.5-094553,309.76079166666665,-9.764861111111111
38844,CSS_J203903.2-164839,309.76366666666667,-16.810944444444445
38845,CSS_J203904.9-140808,309.77054166666665,-14.135805555555555
38846,CSS_J203908.0-095302,309.78337500000004,-9.884027777777778
38847,CSS_J203910.1-171934,309.7921666666666,-17.326138888888888
38848,CSS_J203911.6-043928,309.7984583333333,-4.6579999999999995
38849,CSS_J203913.2-030515,309.805375,-3.0877222222222223
38850,CSS_J203914.1-065643,309.809125,-6.945305555555556
38851,CSS_J203914.4-043414,309.8103333333333,-4.570694444444444
38852,CSS_J203915.7-074447,309.81575,-7.746416666666667
38853,CSS_J203916.4-022544,309.8186666666667,-2.429027777777778
38854,CSS_J203916.6-023947,309.81920833333334,-2.66325
38855,CSS_J203918.2-162953,309.82595833333335,-16.498194444444444
38856,CSS_J203921.9-113331,309.8412916666667,-11.558805555555555
38857,CSS_J203922.1-120837,309.8424583333333,-12.143666666666666
38858,CSS_J203922.4-010346,309.843625,-1.0628333333333333
38859,CSS_J203925.1-124339,309.85470833333335,-12.7275
38860,CSS_J203925.5-172827,309.856625,-17.474305555555556
38861,CSS_J203926.2-151657,309.8592916666667,-15.282694444444445
38862,CSS_J203926.2-062616,309.8595416666667,-6.437888888888889
38863,CSS_J203928.0-105549,309.86691666666667,-10.930527777777778
38864,CSS_J203928.7-114746,309.86995833333333,-11.796111111111111
38865,CSS_J203933.0-122004,309.8875,-12.334527777777778
38866,CSS_J203933.6-052034,309.89,-5.3428611111111115
38867,CSS_J203934.4-183242,309.89341666666667,-18.545055555555557
38868,CSS_J203935.0-005303,309.8960416666667,-0.8841666666666667
38869,CSS_J203937.2-145503,309.90537500000005,-14.91761111111111
38870,CSS_J203937.3-125405,309.905625,-12.901444444444444
38871,CSS_J203940.8-075628,309.9200833333333,-7.941166666666667
38872,CSS_J203942.0-002528,309.92499999999995,-0.42463888888888884
38873,CSS_J203943.7-100103,309.93216666666666,-10.01763888888889
38874,CSS_J203946.8-155352,309.94525,-15.898027777777777
38875,CSS_J203947.1-043308,309.94645833333334,-4.552416666666667
38876,CSS_J203950.5-092016,309.96045833333335,-9.33788888888889
38877,CSS_J203952.0-180259,309.9667083333333,-18.049833333333332
38878,CSS_J203952.4-125415,309.9684166666667,-12.904333333333334
38879,CSS_J203952.4-130233,309.9685416666667,-13.0425
38880,CSS_J203953.5-050412,309.97325,-5.070166666666666
38881,CSS_J203954.4-053125,309.9769166666666,-5.523638888888889
38882,CSS_J203955.4-020239,309.981,-2.044277777777778
38883,CSS_J203956.4-085539,309.98504166666663,-8.92763888888889
38884,CSS_J203957.1-082542,309.9879583333333,-8.428416666666667
38885,CSS_J203959.4-081244,309.9975416666667,-8.212444444444444
38886,CSS_J204000.9-104224,310.00404166666664,-10.706777777777777
38887,CSS_J204002.9-060159,310.01208333333335,-6.033138888888889
38888,CSS_J204004.3-004722,310.0179166666667,-0.789611111111111
